Record_Date,Raw_pH,Raw_COD_mgL,Raw_BOD_mgL,Raw_TDS_mgL,Raw_TSS_mgL,Input_Lime_kg_m3,Input_Urea_kg_m3,Input_DAP_kg_m3,Output_Biogas_m3_m3,Operating_Shift,Production_Level,Plant_Status,Final_pH,Final_COD_mgL,Final_BOD_mgL,Final_TDS_mgL,Final_TSS_mgL,Month,Quarter,Season,Compliance
2026-05-30,4.6,126578.0,67902.0,90659.0,20425.0,3.27,0.35,0.1,466.94,Morning,Medium,Normal Operation,7.32,180.0,27.0,123.0,19.0,May,2,Long Rains,0
2026-05-31,4.1,134387.0,68362.0,88648.0,21870.0,3.74,0.3,0.05,444.36,Afternoon,High,Normal Operation,7.21,180.0,31.0,116.0,18.0,May,2,Long Rains,0
2026-06-01,4.11,100188.0,50905.0,100725.0,21015.0,3.34,0.31,0.09,315.99,Afternoon,High,Normal Operation,7.27,180.0,29.0,78.0,11.0,June,2,Cool Season,0
2026-06-02,4.39,107890.0,59239.0,89247.0,18880.0,3.0,0.32,0.08,395.05,Afternoon,Low,Normal Operation,7.19,109.0,25.0,114.0,17.0,June,2,Cool Season,0
2026-06-03,4.32,114683.0,60286.0,79924.0,17190.0,2.82,0.33,0.11,389.53,Night,Low,Normal Operation,7.2,180.0,40.0,98.0,16.0,June,2,Cool Season,0
2026-06-04,4.53,118362.0,58498.0,86458.0,15983.0,3.06,0.37,0.08,327.06,Night,Low,Normal Operation,7.06,180.0,31.0,122.0,14.0,June,2,Cool Season,0
2026-06-05,4.31,105285.0,54826.0,91608.0,23149.0,2.8,0.39,0.1,309.41,Afternoon,Low,Normal Operation,7.18,180.0,26.0,88.0,8.0,June,2,Cool Season,0
2026-06-06,4.14,120089.0,58714.0,101063.0,15552.0,3.22,0.35,0.13,326.27,Morning,Low,Normal Operation,7.18,40.0,5.0,129.0,6.0,June,2,Cool Season,1
2026-06-07,4.31,109314.0,51693.0,95428.0,14370.0,2.97,0.35,0.12,319.73,Afternoon,Medium,Normal Operation,7.2,180.0,44.0,100.0,11.0,June,2,Cool Season,0
2026-06-08,4.4,114827.0,58525.0,82345.0,20329.0,2.6,0.36,0.12,394.39,Afternoon,High,Normal Operation,7.02,180.0,32.0,133.0,10.0,June,2,Cool Season,0
2026-06-09,4.35,121555.0,65982.0,110000.0,15214.0,3.7,0.32,0.09,393.89,Afternoon,Medium,Normal Operation,7.21,180.0,33.0,92.0,9.0,June,2,Cool Season,0
2026-06-10,4.29,115077.0,62477.0,92383.0,14675.0,3.0,0.29,0.11,379.62,Afternoon,Low,Normal Operation,7.31,98.0,14.0,107.0,5.0,June,2,Cool Season,1
2026-06-11,4.39,109763.0,53146.0,101479.0,12947.0,2.69,0.24,0.1,364.81,Morning,Medium,Normal Operation,7.0,97.0,17.0,76.0,20.0,June,2,Cool Season,1
2026-06-12,4.41,113685.0,57157.0,88635.0,16310.0,3.13,0.31,0.1,386.12,Afternoon,Medium,Normal Operation,7.07,180.0,32.0,114.0,11.0,June,2,Cool Season,0
2026-06-13,4.45,113940.0,53684.0,94800.0,17710.0,3.23,0.38,0.11,348.82,Morning,High,Normal Operation,7.2,180.0,30.0,117.0,15.0,June,2,Cool Season,0
2026-06-14,4.32,110560.0,60760.0,97555.0,18851.0,2.5,0.31,0.09,358.49,Night,High,Normal Operation,7.0,180.0,42.0,148.0,16.0,June,2,Cool Season,0
2026-06-15,4.17,111894.0,61331.0,100964.0,21330.0,3.33,0.34,0.13,348.09,Morning,High,Normal Operation,7.11,180.0,32.0,110.0,2.0,June,2,Cool Season,0
2026-06-16,4.23,134184.0,69098.0,99516.0,19844.0,2.78,0.38,0.1,381.7,Afternoon,Medium,Normal Operation,7.15,180.0,32.0,108.0,11.0,June,2,Cool Season,0
2026-06-17,4.42,121731.0,64571.0,97850.0,17332.0,3.88,0.38,0.11,365.51,Morning,Medium,Normal Operation,7.12,101.0,15.0,79.0,10.0,June,2,Cool Season,0
2026-06-18,4.05,111454.0,58125.0,87164.0,17306.0,3.41,0.29,0.13,345.2,Afternoon,Low,Normal Operation,7.11,52.0,7.0,106.0,11.0,June,2,Cool Season,1
2026-06-19,4.27,123363.0,62831.0,84854.0,19786.0,3.04,0.41,0.12,397.57,Afternoon,Medium,Normal Operation,7.42,180.0,38.0,90.0,6.0,June,2,Cool Season,0
2026-06-20,4.13,110994.0,50540.0,92993.0,22454.0,2.9,0.42,0.07,282.82,Morning,Low,Normal Operation,7.21,180.0,30.0,101.0,18.0,June,2,Cool Season,0
2026-06-21,4.21,129077.0,63955.0,98398.0,18442.0,3.16,0.28,0.11,364.82,Night,Medium,Normal Operation,7.1,180.0,36.0,106.0,11.0,June,2,Cool Season,0
2026-06-22,4.43,119436.0,61805.0,87996.0,16358.0,3.45,0.3,0.12,356.72,Afternoon,Medium,Normal Operation,7.29,180.0,37.0,88.0,13.0,June,2,Cool Season,0
2026-06-23,4.23,113712.0,58875.0,99587.0,14525.0,3.19,0.42,0.12,379.62,Afternoon,Medium,Normal Operation,7.27,180.0,35.0,109.0,10.0,June,2,Cool Season,0
2026-06-24,4.21,120373.0,58659.0,103074.0,12942.0,3.11,0.34,0.08,376.81,Morning,Low,Maintenance,7.31,180.0,39.0,78.0,4.0,June,2,Cool Season,0
2026-06-25,3.96,96149.0,52322.0,81753.0,20332.0,3.22,0.22,0.09,330.99,Afternoon,Low,Normal Operation,7.19,180.0,30.0,91.0,3.0,June,2,Cool Season,0
2026-06-26,4.33,101479.0,47364.0,82468.0,20023.0,2.96,0.27,0.12,278.3,Afternoon,Low,Normal Operation,7.28,109.0,27.0,110.0,5.0,June,2,Cool Season,0
2026-06-27,4.32,100673.0,50340.0,88737.0,20021.0,3.06,0.34,0.08,304.89,Afternoon,Low,Normal Operation,6.93,43.0,5.0,87.0,15.0,June,2,Cool Season,1
2026-06-28,4.59,116715.0,60586.0,92769.0,17550.0,2.5,0.28,0.09,342.01,Afternoon,Low,Normal Operation,6.97,180.0,32.0,100.0,13.0,June,2,Cool Season,0
2026-06-29,4.14,135790.0,70572.0,85279.0,22924.0,3.59,0.33,0.13,412.12,Afternoon,Low,Normal Operation,7.28,180.0,35.0,60.0,7.0,June,2,Cool Season,0
2026-06-30,4.24,140000.0,72081.0,102170.0,16306.0,3.32,0.35,0.1,493.51,Morning,Low,Normal Operation,7.26,180.0,25.0,102.0,11.0,June,2,Cool Season,0
2026-07-01,4.24,122657.0,58572.0,93817.0,21343.0,2.89,0.44,0.09,408.22,Morning,High,Normal Operation,7.04,180.0,37.0,105.0,21.0,July,3,Cool Season,0
2026-07-02,4.48,121010.0,56345.0,90355.0,17864.0,3.96,0.33,0.08,364.63,Morning,Medium,Normal Operation,7.35,180.0,35.0,95.0,8.0,July,3,Cool Season,0
2026-07-03,4.18,93387.0,47963.0,77077.0,15871.0,3.23,0.41,0.11,329.76,Morning,Low,Normal Operation,7.13,40.0,12.0,123.0,16.0,July,3,Cool Season,1
2026-07-04,4.25,108488.0,55321.0,78158.0,20074.0,2.79,0.44,0.07,357.6,Afternoon,Medium,Maintenance,7.1,180.0,25.0,59.0,12.0,July,3,Cool Season,0
2026-07-05,4.31,105547.0,49389.0,92529.0,19434.0,3.54,0.44,0.1,274.1,Night,High,Normal Operation,7.37,180.0,34.0,110.0,13.0,July,3,Cool Season,0
2026-07-06,4.23,107550.0,55981.0,70807.0,19249.0,3.36,0.37,0.11,391.6,Morning,Medium,Normal Operation,7.33,180.0,25.0,114.0,14.0,July,3,Cool Season,0
2026-07-07,4.12,112982.0,55985.0,99114.0,18284.0,3.36,0.23,0.13,316.23,Night,Medium,Normal Operation,7.1,180.0,36.0,102.0,17.0,July,3,Cool Season,0
2026-07-08,4.23,109335.0,56502.0,88577.0,17867.0,3.03,0.38,0.11,368.61,Afternoon,Medium,Normal Operation,7.05,180.0,30.0,90.0,14.0,July,3,Cool Season,0
2026-07-09,4.39,91248.0,48703.0,110000.0,25000.0,3.38,0.41,0.09,286.34,Night,Medium,Normal Operation,7.18,180.0,32.0,98.0,18.0,July,3,Cool Season,0
2026-07-10,4.02,123975.0,57893.0,110000.0,22145.0,3.1,0.35,0.12,352.45,Afternoon,Medium,Normal Operation,7.18,180.0,33.0,103.0,15.0,July,3,Cool Season,0
2026-07-11,4.22,102127.0,46153.0,88367.0,20530.0,3.42,0.45,0.09,298.56,Afternoon,Medium,Normal Operation,7.15,180.0,23.0,85.0,13.0,July,3,Cool Season,0
2026-07-12,4.07,117871.0,62225.0,89043.0,18391.0,2.5,0.4,0.08,382.98,Morning,High,Normal Operation,7.22,180.0,27.0,109.0,16.0,July,3,Cool Season,0
2026-07-13,4.42,139889.0,71479.0,98960.0,21525.0,3.03,0.38,0.1,420.0,Morning,High,Normal Operation,7.22,180.0,21.0,88.0,13.0,July,3,Cool Season,0
2026-07-14,3.93,103967.0,54059.0,105329.0,19813.0,3.89,0.42,0.13,324.45,Morning,Medium,Maintenance,7.35,180.0,33.0,79.0,11.0,July,3,Cool Season,0
2026-07-15,4.1,90000.0,48043.0,75258.0,18092.0,2.89,0.37,0.1,288.85,Afternoon,Medium,Normal Operation,7.0,180.0,33.0,99.0,8.0,July,3,Cool Season,0
2026-07-16,4.27,111568.0,59162.0,73923.0,16938.0,2.96,0.2,0.1,410.53,Morning,Medium,Normal Operation,7.3,180.0,20.0,86.0,15.0,July,3,Cool Season,0
2026-07-17,4.48,128212.0,70015.0,84402.0,17717.0,3.02,0.32,0.13,468.96,Night,High,Normal Operation,6.83,180.0,23.0,72.0,18.0,July,3,Cool Season,0
2026-07-18,4.19,138500.0,69748.0,95245.0,12000.0,2.71,0.42,0.07,431.59,Morning,Low,Normal Operation,7.23,40.0,12.0,77.0,4.0,July,3,Cool Season,1
2026-07-19,4.1,100245.0,50007.0,94472.0,18737.0,2.5,0.3,0.07,290.03,Night,High,Normal Operation,7.21,180.0,35.0,79.0,8.0,July,3,Cool Season,0
2026-07-20,4.54,120960.0,59293.0,99628.0,16290.0,3.11,0.34,0.07,398.25,Morning,Low,Maintenance,7.13,180.0,29.0,118.0,2.0,July,3,Cool Season,0
2026-07-21,3.94,109416.0,50919.0,79203.0,23574.0,3.25,0.29,0.11,292.06,Morning,Medium,Normal Operation,7.36,180.0,27.0,80.0,10.0,July,3,Cool Season,0
2026-07-22,3.8,113729.0,57690.0,70000.0,18068.0,3.18,0.46,0.1,335.51,Morning,High,Maintenance,7.19,180.0,25.0,128.0,10.0,July,3,Cool Season,0
2026-07-23,4.28,140000.0,66878.0,97722.0,13839.0,3.14,0.45,0.13,404.55,Afternoon,Low,Normal Operation,7.2,180.0,33.0,85.0,11.0,July,3,Cool Season,0
2026-07-24,4.11,96964.0,52567.0,82546.0,17825.0,3.22,0.3,0.1,358.54,Morning,Medium,Normal Operation,7.24,116.0,18.0,115.0,16.0,July,3,Cool Season,0
2026-07-25,4.02,118045.0,60004.0,71834.0,14339.0,3.61,0.36,0.09,341.89,Night,Low,Normal Operation,7.64,180.0,26.0,144.0,16.0,July,3,Cool Season,0
2026-07-26,4.33,120612.0,61426.0,91306.0,19657.0,3.12,0.31,0.1,349.11,Morning,Medium,Normal Operation,7.35,180.0,36.0,91.0,17.0,July,3,Cool Season,0
2026-07-27,4.24,128029.0,62157.0,97139.0,19018.0,2.97,0.39,0.1,387.92,Morning,Low,Normal Operation,7.25,180.0,32.0,114.0,5.0,July,3,Cool Season,0
2026-07-28,4.1,116176.0,52883.0,88901.0,21352.0,3.09,0.38,0.07,312.78,Night,Medium,Normal Operation,7.07,180.0,17.0,107.0,10.0,July,3,Cool Season,0
2026-07-29,3.97,118697.0,53790.0,85879.0,15232.0,3.43,0.4,0.15,341.73,Morning,Medium,Normal Operation,7.25,180.0,36.0,70.0,10.0,July,3,Cool Season,0
2026-07-30,4.36,110300.0,54304.0,88566.0,18119.0,3.76,0.37,0.11,335.46,Night,High,Normal Operation,7.19,180.0,33.0,112.0,9.0,July,3,Cool Season,0
2026-07-31,4.32,118230.0,54203.0,86665.0,13222.0,2.95,0.5,0.1,333.48,Night,High,Normal Operation,7.26,180.0,44.0,105.0,9.0,July,3,Cool Season,0
2026-08-01,4.18,110882.0,56626.0,77868.0,20455.0,3.24,0.29,0.11,320.95,Morning,Low,Normal Operation,7.22,40.0,7.0,102.0,6.0,August,3,Cool Season,1
2026-08-02,4.53,122459.0,65895.0,83568.0,19816.0,3.34,0.25,0.11,376.36,Morning,Medium,Normal Operation,7.09,121.0,23.0,80.0,9.0,August,3,Cool Season,0
2026-08-03,4.01,110565.0,59516.0,94692.0,19735.0,2.8,0.33,0.1,400.64,Morning,Low,Normal Operation,7.15,41.0,10.0,103.0,14.0,August,3,Cool Season,1
2026-08-04,3.93,119525.0,61664.0,92895.0,18006.0,3.21,0.26,0.09,421.09,Night,Low,Normal Operation,7.1,180.0,28.0,76.0,11.0,August,3,Cool Season,0
2026-08-05,4.08,114649.0,54014.0,91513.0,19452.0,2.61,0.26,0.11,316.09,Afternoon,Low,Normal Operation,7.13,40.0,13.0,136.0,12.0,August,3,Cool Season,1
2026-08-06,4.19,128513.0,68921.0,81044.0,23615.0,2.5,0.29,0.11,390.8,Afternoon,High,Normal Operation,6.99,180.0,30.0,103.0,9.0,August,3,Cool Season,0
2026-08-07,4.24,114383.0,61608.0,88366.0,17002.0,3.35,0.29,0.08,343.78,Night,High,Normal Operation,7.23,180.0,33.0,64.0,13.0,August,3,Cool Season,0
2026-08-08,4.16,93724.0,44019.0,70406.0,18485.0,3.05,0.29,0.13,282.27,Morning,Low,Normal Operation,7.27,40.0,5.0,86.0,12.0,August,3,Cool Season,1
2026-08-09,4.26,130143.0,68161.0,91606.0,14199.0,3.28,0.38,0.11,448.03,Night,Low,Normal Operation,7.21,180.0,28.0,100.0,15.0,August,3,Cool Season,0
2026-08-10,3.97,104131.0,49843.0,102860.0,14961.0,3.19,0.32,0.11,302.01,Afternoon,Low,Normal Operation,7.15,71.0,8.0,137.0,7.0,August,3,Cool Season,1
2026-08-11,4.46,107155.0,56820.0,76733.0,18342.0,2.81,0.34,0.13,370.44,Afternoon,Medium,Normal Operation,7.17,180.0,30.0,85.0,8.0,August,3,Cool Season,0
2026-08-12,4.19,107852.0,59289.0,84727.0,21864.0,3.18,0.4,0.1,389.49,Night,Medium,Normal Operation,7.28,180.0,32.0,96.0,12.0,August,3,Cool Season,0
2026-08-13,4.4,131493.0,59567.0,92962.0,17103.0,2.71,0.3,0.11,411.19,Afternoon,Low,Maintenance,6.99,180.0,30.0,91.0,18.0,August,3,Cool Season,0
2026-08-14,4.26,90000.0,48576.0,101276.0,17174.0,3.76,0.33,0.12,271.9,Morning,High,Normal Operation,7.31,180.0,34.0,99.0,19.0,August,3,Cool Season,0
2026-08-15,4.28,140000.0,71717.0,85966.0,16576.0,2.66,0.37,0.09,415.13,Afternoon,Medium,Normal Operation,7.28,180.0,35.0,81.0,12.0,August,3,Cool Season,0
2026-08-16,4.3,127673.0,69880.0,83770.0,16128.0,3.12,0.23,0.1,391.52,Afternoon,High,Normal Operation,7.26,180.0,24.0,75.0,12.0,August,3,Cool Season,0
2026-08-17,4.28,117679.0,58428.0,72280.0,19032.0,2.78,0.21,0.1,397.42,Morning,Medium,Normal Operation,7.14,141.0,24.0,82.0,16.0,August,3,Cool Season,0
2026-08-18,4.32,114341.0,61143.0,90931.0,12760.0,3.43,0.37,0.08,408.98,Night,Medium,Normal Operation,7.31,180.0,27.0,88.0,12.0,August,3,Cool Season,0
2026-08-19,4.44,118427.0,54031.0,108379.0,22483.0,3.07,0.38,0.15,343.74,Morning,High,Normal Operation,7.23,180.0,25.0,86.0,5.0,August,3,Cool Season,0
2026-08-20,4.24,121253.0,58629.0,92496.0,15671.0,2.99,0.47,0.07,329.82,Afternoon,High,Maintenance,7.26,180.0,25.0,96.0,7.0,August,3,Cool Season,0
2026-08-21,4.33,122743.0,56057.0,89799.0,20527.0,3.54,0.36,0.07,331.29,Afternoon,Medium,Normal Operation,7.01,180.0,23.0,119.0,14.0,August,3,Cool Season,0
2026-08-22,4.18,121667.0,66617.0,92899.0,13555.0,3.21,0.4,0.13,396.14,Morning,Medium,Normal Operation,7.02,88.0,16.0,93.0,2.0,August,3,Cool Season,1
2026-08-23,4.46,116075.0,61717.0,89900.0,20341.0,3.41,0.34,0.11,391.35,Night,High,Normal Operation,7.35,180.0,42.0,82.0,7.0,August,3,Cool Season,0
2026-08-24,4.08,112632.0,60287.0,82683.0,20352.0,2.81,0.37,0.08,354.91,Night,Low,Normal Operation,6.96,180.0,27.0,81.0,11.0,August,3,Cool Season,0
2026-08-25,4.52,113185.0,61549.0,97410.0,19345.0,2.64,0.45,0.11,345.26,Afternoon,Low,Normal Operation,7.16,78.0,9.0,95.0,16.0,August,3,Cool Season,1
2026-08-26,4.19,112661.0,51656.0,92032.0,14520.0,3.24,0.22,0.13,340.73,Morning,Medium,Normal Operation,7.16,107.0,14.0,85.0,7.0,August,3,Cool Season,0
2026-08-27,3.94,128605.0,62831.0,90159.0,18873.0,3.07,0.37,0.1,373.76,Morning,High,Normal Operation,7.06,180.0,26.0,124.0,10.0,August,3,Cool Season,0
2026-08-28,4.22,122123.0,55823.0,81222.0,13859.0,3.45,0.48,0.15,344.9,Morning,High,Normal Operation,7.28,180.0,37.0,117.0,16.0,August,3,Cool Season,0
2026-08-29,4.08,90000.0,42397.0,101732.0,17115.0,3.17,0.37,0.07,241.3,Morning,High,Normal Operation,7.22,180.0,20.0,127.0,10.0,August,3,Cool Season,0
2026-08-30,4.35,122871.0,58110.0,95982.0,21603.0,3.28,0.45,0.11,389.56,Afternoon,Medium,Normal Operation,7.47,180.0,30.0,93.0,12.0,August,3,Cool Season,0
2026-08-31,4.08,117337.0,58306.0,85024.0,20788.0,2.55,0.31,0.12,370.14,Night,Low,Normal Operation,7.03,180.0,27.0,59.0,5.0,August,3,Cool Season,0
2026-09-01,4.12,114775.0,54731.0,99016.0,18053.0,3.96,0.35,0.12,375.04,Afternoon,Medium,Normal Operation,7.49,180.0,32.0,124.0,16.0,September,3,Short Rains,0
2026-09-02,3.86,110338.0,50766.0,85522.0,14588.0,3.13,0.35,0.1,316.94,Night,High,Normal Operation,7.23,180.0,26.0,81.0,8.0,September,3,Short Rains,0
2026-09-03,4.12,128489.0,59972.0,82962.0,20260.0,3.48,0.22,0.09,414.54,Afternoon,Low,Normal Operation,7.16,142.0,25.0,76.0,10.0,September,3,Short Rains,0
2026-09-04,3.8,126370.0,58728.0,83163.0,18068.0,2.87,0.28,0.11,401.57,Afternoon,Low,Normal Operation,7.25,180.0,34.0,91.0,11.0,September,3,Short Rains,0
2026-09-05,3.91,105725.0,57864.0,74060.0,12000.0,3.32,0.28,0.12,368.29,Night,Low,Normal Operation,7.29,180.0,25.0,117.0,8.0,September,3,Short Rains,0
2026-09-06,4.34,119885.0,63051.0,94244.0,20739.0,2.68,0.4,0.11,435.1,Afternoon,Medium,Normal Operation,7.13,180.0,45.0,113.0,12.0,September,3,Short Rains,0
2026-09-07,4.34,103340.0,56504.0,73520.0,17915.0,3.38,0.4,0.12,338.16,Night,High,Normal Operation,7.26,180.0,34.0,118.0,11.0,September,3,Short Rains,0
2026-09-08,4.28,98445.0,48629.0,78944.0,22209.0,3.06,0.37,0.08,294.13,Morning,Medium,Normal Operation,7.11,59.0,10.0,100.0,11.0,September,3,Short Rains,1
2026-09-09,4.03,107479.0,51358.0,71320.0,14167.0,3.21,0.4,0.1,285.97,Morning,High,Normal Operation,7.1,180.0,27.0,97.0,18.0,September,3,Short Rains,0
2026-09-10,4.19,125349.0,66413.0,89225.0,12000.0,3.48,0.34,0.08,423.97,Night,Low,Normal Operation,7.33,180.0,40.0,106.0,10.0,September,3,Short Rains,0
2026-09-11,4.2,126438.0,61022.0,88647.0,18977.0,2.71,0.42,0.09,401.7,Afternoon,High,Maintenance,7.1,180.0,33.0,87.0,15.0,September,3,Short Rains,0
2026-09-12,3.99,121157.0,58148.0,87060.0,19020.0,2.93,0.35,0.12,387.28,Night,High,Normal Operation,7.15,180.0,32.0,109.0,2.0,September,3,Short Rains,0
2026-09-13,4.47,123701.0,58542.0,80617.0,12083.0,3.38,0.35,0.1,335.13,Night,Medium,Normal Operation,7.26,180.0,22.0,111.0,7.0,September,3,Short Rains,0
2026-09-14,4.36,121194.0,56109.0,79450.0,14575.0,4.04,0.33,0.15,345.98,Morning,High,Normal Operation,7.36,180.0,33.0,102.0,9.0,September,3,Short Rains,0
2026-09-15,4.16,107302.0,51038.0,94179.0,25000.0,3.14,0.39,0.1,294.25,Afternoon,Medium,Normal Operation,7.02,180.0,44.0,53.0,7.0,September,3,Short Rains,0
2026-09-16,4.2,120183.0,58353.0,85045.0,16930.0,3.44,0.32,0.1,378.9,Morning,High,Normal Operation,7.39,180.0,29.0,102.0,15.0,September,3,Short Rains,0
2026-09-17,4.24,124605.0,64471.0,92847.0,20558.0,3.16,0.41,0.1,369.86,Afternoon,High,Normal Operation,7.21,180.0,42.0,96.0,17.0,September,3,Short Rains,0
2026-09-18,3.83,124051.0,56599.0,82033.0,15723.0,3.98,0.28,0.09,388.06,Night,High,Normal Operation,7.29,180.0,23.0,104.0,14.0,September,3,Short Rains,0
2026-09-19,4.16,129267.0,60891.0,91630.0,12000.0,2.5,0.28,0.1,355.97,Morning,Medium,Normal Operation,7.15,124.0,26.0,76.0,14.0,September,3,Short Rains,0
2026-09-20,4.08,123500.0,65566.0,101730.0,17404.0,3.24,0.39,0.12,389.27,Afternoon,Low,Normal Operation,7.23,180.0,33.0,77.0,10.0,September,3,Short Rains,0
2026-09-21,4.02,119217.0,55399.0,95275.0,17070.0,2.55,0.34,0.1,375.41,Afternoon,Medium,Normal Operation,7.19,180.0,28.0,99.0,20.0,September,3,Short Rains,0
2026-09-22,4.15,127842.0,61909.0,86288.0,16600.0,2.5,0.32,0.08,383.08,Morning,Medium,Normal Operation,7.16,180.0,41.0,83.0,22.0,September,3,Short Rains,0
2026-09-23,4.52,114682.0,61523.0,92315.0,17599.0,3.32,0.4,0.08,340.59,Night,High,Normal Operation,7.3,180.0,23.0,109.0,11.0,September,3,Short Rains,0
2026-09-24,4.32,104418.0,48606.0,87834.0,18925.0,3.26,0.31,0.09,303.39,Afternoon,High,Normal Operation,7.37,180.0,22.0,90.0,18.0,September,3,Short Rains,0
2026-09-25,4.1,113043.0,51805.0,90071.0,17475.0,3.09,0.34,0.1,291.5,Night,High,Normal Operation,7.29,180.0,25.0,123.0,14.0,September,3,Short Rains,0
2026-09-26,4.3,106061.0,52867.0,87070.0,13576.0,3.16,0.43,0.12,368.9,Morning,Low,Maintenance,7.17,180.0,33.0,113.0,14.0,September,3,Short Rains,0
